MMDD,HH,2022,2023,2024,Average
0127,4,0.0,0.0,0.0,0.0
0127,5,0.0,0.0,0.0,0.0
0127,6,0.0,0.0,0.0,0.0
0127,7,0.0,0.0,0.0,0.0
0127,8,1.0,3.0,4.0,2.6666666666666665
0127,9,4.0,29.0,35.0,22.666666666666668
0127,10,9.0,67.0,72.0,49.333333333333336
0127,11,10.0,38.0,97.0,48.333333333333336
0127,12,12.0,28.0,108.0,49.333333333333336
0127,13,28.0,35.0,110.0,57.666666666666664
0127,14,45.0,21.0,73.0,46.333333333333336
0127,15,20.0,12.0,45.0,25.666666666666668
0127,16,10.0,5.0,18.0,11.0
0127,17,1.0,0.0,0.0,0.3333333333333333
0127,18,0.0,0.0,0.0,0.0
0127,19,0.0,0.0,0.0,0.0
0127,20,0.0,0.0,0.0,0.0
0127,21,0.0,0.0,0.0,0.0
0127,22,0.0,0.0,0.0,0.0
0127,23,0.0,0.0,0.0,0.0
0127,24,0.0,0.0,0.0,0.0
0128,1,0.0,0.0,0.0,0.0
0128,2,0.0,0.0,0.0,0.0
0128,3,0.0,0.0,0.0,0.0
0128,4,0.0,0.0,0.0,0.0
0128,5,0.0,0.0,0.0,0.0
0128,6,0.0,0.0,0.0,0.0
0128,7,0.0,0.0,0.0,0.0
0128,8,4.0,2.0,5.0,3.6666666666666665
0128,9,20.0,7.0,37.0,21.333333333333332
0128,10,52.0,58.0,75.0,61.666666666666664
0128,11,95.0,101.0,101.0,99.0
0128,12,100.0,116.0,118.0,111.33333333333333
0128,13,101.0,101.0,116.0,106.0
0128,14,62.0,88.0,92.0,80.66666666666667
0128,15,54.0,48.0,56.0,52.666666666666664
0128,16,17.0,8.0,10.0,11.666666666666666
0128,17,2.0,1.0,1.0,1.3333333333333333
0128,18,0.0,0.0,0.0,0.0
0128,19,0.0,0.0,0.0,0.0
0128,20,0.0,0.0,0.0,0.0
0128,21,0.0,0.0,0.0,0.0
0128,22,0.0,0.0,0.0,0.0
0128,23,0.0,0.0,0.0,0.0
0128,24,0.0,0.0,0.0,0.0
0129,1,0.0,0.0,0.0,0.0
0129,2,0.0,0.0,0.0,0.0
0129,3,0.0,0.0,0.0,0.0
0129,4,0.0,0.0,0.0,0.0
0129,5,0.0,0.0,0.0,0.0
0129,6,0.0,0.0,0.0,0.0
0129,7,0.0,0.0,0.0,0.0
0129,8,3.0,1.0,3.0,2.3333333333333335
0129,9,10.0,7.0,20.0,12.333333333333334
0129,10,16.0,17.0,41.0,24.666666666666668
0129,11,51.0,18.0,84.0,51.0
0129,12,45.0,15.0,104.0,54.666666666666664
0129,13,72.0,14.0,102.0,62.666666666666664
0129,14,22.0,30.0,71.0,41.0
0129,15,18.0,20.0,35.0,24.333333333333332
0129,16,14.0,6.0,14.0,11.333333333333334
0129,17,2.0,0.0,1.0,1.0
0129,18,0.0,0.0,0.0,0.0
0129,19,0.0,0.0,0.0,0.0
0129,20,0.0,0.0,0.0,0.0
0129,21,0.0,0.0,0.0,0.0
0129,22,0.0,0.0,0.0,0.0
0129,23,0.0,0.0,0.0,0.0
0129,24,0.0,0.0,0.0,0.0
0130,1,0.0,0.0,0.0,0.0
0130,2,0.0,0.0,0.0,0.0
0130,3,0.0,0.0,0.0,0.0
0130,4,0.0,0.0,0.0,0.0
0130,5,0.0,0.0,0.0,0.0
0130,6,0.0,0.0,0.0,0.0
0130,7,0.0,0.0,0.0,0.0
0130,8,4.0,5.0,2.0,3.6666666666666665
0130,9,30.0,24.0,13.0,22.333333333333332
0130,10,68.0,26.0,15.0,36.333333333333336
0130,11,90.0,35.0,35.0,53.333333333333336
0130,12,81.0,80.0,47.0,69.33333333333333
0130,13,83.0,79.0,28.0,63.333333333333336
0130,14,58.0,27.0,29.0,38.0
0130,15,44.0,17.0,13.0,24.666666666666668
0130,16,20.0,11.0,3.0,11.333333333333334
0130,17,2.0,1.0,0.0,1.0
0130,18,0.0,0.0,0.0,0.0
0130,19,0.0,0.0,0.0,0.0
0130,20,0.0,0.0,0.0,0.0
0130,21,0.0,0.0,0.0,0.0
0130,22,0.0,0.0,0.0,0.0
0130,23,0.0,0.0,0.0,0.0
0130,24,0.0,0.0,0.0,0.0
0131,1,0.0,0.0,0.0,0.0
0131,2,0.0,0.0,0.0,0.0
0131,3,0.0,0.0,0.0,0.0
0131,4,0.0,0.0,0.0,0.0
0131,5,0.0,0.0,0.0,0.0
0131,6,0.0,0.0,0.0,0.0
0131,7,0.0,0.0,0.0,0.0
0131,8,2.0,2.0,1.0,1.6666666666666667
0131,9,6.0,13.0,8.0,9.0
0131,10,13.0,25.0,19.0,19.0
0131,11,14.0,27.0,20.0,20.333333333333332
0131,12,15.0,13.0,28.0,18.666666666666668
0131,13,15.0,27.0,19.0,20.333333333333332
0131,14,13.0,38.0,34.0,28.333333333333332
0131,15,8.0,47.0,22.0,25.666666666666668
0131,16,4.0,11.0,7.0,7.333333333333333
0131,17,1.0,2.0,0.0,1.0
0131,18,0.0,0.0,0.0,0.0
0131,19,0.0,0.0,0.0,0.0
0131,20,0.0,0.0,0.0,0.0
0131,21,0.0,0.0,0.0,0.0
0131,22,0.0,0.0,0.0,0.0
0131,23,0.0,0.0,0.0,0.0
0131,24,0.0,0.0,0.0,0.0
0201,1,0.0,0.0,0.0,0.0
0201,2,0.0,0.0,0.0,0.0
0201,3,0.0,0.0,0.0,0.0
0201,4,0.0,0.0,0.0,0.0
0201,5,0.0,0.0,0.0,0.0
0201,6,0.0,0.0,0.0,0.0
0201,7,0.0,0.0,0.0,0.0
0201,8,2.0,4.0,4.0,3.3333333333333335
0201,9,10.0,29.0,37.0,25.333333333333332
0201,10,13.0,49.0,73.0,45.0
0201,11,16.0,21.0,96.0,44.333333333333336
0201,12,21.0,41.0,101.0,54.333333333333336
0201,13,16.0,38.0,53.0,35.666666666666664
0201,14,13.0,23.0,48.0,28.0
0201,15,13.0,16.0,65.0,31.333333333333332
0201,16,9.0,7.0,17.0,11.0
0201,17,1.0,1.0,1.0,1.0
0201,18,0.0,0.0,0.0,0.0
0201,19,0.0,0.0,0.0,0.0
0201,20,0.0,0.0,0.0,0.0
0201,21,0.0,0.0,0.0,0.0
0201,22,0.0,0.0,0.0,0.0
0201,23,0.0,0.0,0.0,0.0
0201,24,0.0,0.0,0.0,0.0
0202,1,0.0,0.0,0.0,0.0
0202,2,0.0,0.0,0.0,0.0
0202,3,0.0,0.0,0.0,0.0
0202,4,0.0,0.0,0.0,0.0
0202,5,0.0,0.0,0.0,0.0
0202,6,0.0,0.0,0.0,0.0
0202,7,0.0,0.0,0.0,0.0
0202,8,4.0,3.0,5.0,4.0
0202,9,27.0,17.0,25.0,23.0
0202,10,68.0,45.0,33.0,48.666666666666664
0202,11,85.0,33.0,42.0,53.333333333333336
0202,12,100.0,32.0,31.0,54.333333333333336
0202,13,107.0,15.0,30.0,50.666666666666664
0202,14,77.0,21.0,29.0,42.333333333333336
0202,15,71.0,13.0,14.0,32.666666666666664
0202,16,17.0,5.0,4.0,8.666666666666666
0202,17,2.0,2.0,1.0,1.6666666666666667
0202,18,0.0,0.0,0.0,0.0
0202,19,0.0,0.0,0.0,0.0
0202,20,0.0,0.0,0.0,0.0
0202,21,0.0,0.0,0.0,0.0
0202,22,0.0,0.0,0.0,0.0
0202,23,0.0,0.0,0.0,0.0
0202,24,0.0,0.0,0.0,0.0
0203,1,0.0,0.0,0.0,0.0
0203,2,0.0,0.0,0.0,0.0
0203,3,0.0,0.0,0.0,0.0
0203,4,0.0,0.0,0.0,0.0
0203,5,0.0,0.0,0.0,0.0
0203,6,0.0,0.0,0.0,0.0
0203,7,0.0,0.0,0.0,0.0
0203,8,1.0,2.0,1.0,1.3333333333333333
0203,9,7.0,16.0,14.0,12.333333333333334
0203,10,11.0,37.0,29.0,25.666666666666668
0203,11,22.0,32.0,26.0,26.666666666666668
0203,12,19.0,39.0,26.0,28.0
0203,13,26.0,17.0,23.0,22.0
0203,14,19.0,20.0,28.0,22.333333333333332
0203,15,12.0,21.0,23.0,18.666666666666668
0203,16,7.0,14.0,7.0,9.333333333333334
0203,17,1.0,3.0,1.0,1.6666666666666667
0203,18,0.0,0.0,0.0,0.0
0203,19,0.0,0.0,0.0,0.0
0203,20,0.0,0.0,0.0,0.0
0203,21,0.0,0.0,0.0,0.0
0203,22,0.0,0.0,0.0,0.0
0203,23,0.0,0.0,0.0,0.0
0203,24,0.0,0.0,0.0,0.0
0204,1,0.0,0.0,0.0,0.0
0204,2,0.0,0.0,0.0,0.0
0204,3,0.0,0.0,0.0,0.0
0204,4,0.0,0.0,0.0,0.0
0204,5,0.0,0.0,0.0,0.0
0204,6,0.0,0.0,0.0,0.0
0204,7,0.0,0.0,0.0,0.0
0204,8,3.0,5.0,1.0,3.0
0204,9,9.0,24.0,5.0,12.666666666666666
0204,10,29.0,49.0,17.0,31.666666666666668
0204,11,53.0,69.0,22.0,48.0
0204,12,33.0,68.0,19.0,40.0
0204,13,14.0,76.0,19.0,36.333333333333336
0204,14,10.0,48.0,15.0,24.333333333333332
0204,15,12.0,33.0,11.0,18.666666666666668
0204,16,7.0,10.0,10.0,9.0
0204,17,3.0,2.0,1.0,2.0
0204,18,0.0,0.0,0.0,0.0
0204,19,0.0,0.0,0.0,0.0
0204,20,0.0,0.0,0.0,0.0
0204,21,0.0,0.0,0.0,0.0
0204,22,0.0,0.0,0.0,0.0
0204,23,0.0,0.0,0.0,0.0
0204,24,0.0,0.0,0.0,0.0
0205,1,0.0,0.0,0.0,0.0
0205,2,0.0,0.0,0.0,0.0
0205,3,0.0,0.0,0.0,0.0
0205,4,0.0,0.0,0.0,0.0
0205,5,0.0,0.0,0.0,0.0
0205,6,0.0,0.0,0.0,0.0
0205,7,0.0,0.0,0.0,0.0
0205,8,5.0,3.0,3.0,3.6666666666666665
0205,9,29.0,22.0,16.0,22.333333333333332
0205,10,64.0,43.0,31.0,46.0
0205,11,58.0,69.0,40.0,55.666666666666664
0205,12,84.0,78.0,50.0,70.66666666666667
0205,13,120.0,78.0,50.0,82.66666666666667
0205,14,63.0,60.0,32.0,51.666666666666664
0205,15,57.0,35.0,31.0,41.0
0205,16,20.0,17.0,9.0,15.333333333333334
0205,17,2.0,3.0,1.0,2.0
0205,18,0.0,0.0,0.0,0.0
0205,19,0.0,0.0,0.0,0.0
0205,20,0.0,0.0,0.0,0.0
0205,21,0.0,0.0,0.0,0.0
0205,22,0.0,0.0,0.0,0.0
0205,23,0.0,0.0,0.0,0.0
0205,24,0.0,0.0,0.0,0.0
0206,1,0.0,0.0,0.0,0.0
0206,2,0.0,0.0,0.0,0.0
0206,3,0.0,0.0,0.0,0.0
0206,4,0.0,0.0,0.0,0.0
0206,5,0.0,0.0,0.0,0.0
0206,6,0.0,0.0,0.0,0.0
0206,7,0.0,0.0,0.0,0.0
0206,8,1.0,5.0,0.0,2.0
0206,9,4.0,24.0,7.0,11.666666666666666
0206,10,5.0,55.0,29.0,29.666666666666668
0206,11,5.0,107.0,52.0,54.666666666666664
0206,12,14.0,109.0,35.0,52.666666666666664
0206,13,35.0,91.0,34.0,53.333333333333336
0206,14,36.0,111.0,29.0,58.666666666666664
0206,15,48.0,75.0,14.0,45.666666666666664
0206,16,15.0,21.0,9.0,15.0
0206,17,1.0,3.0,2.0,2.0
0206,18,0.0,0.0,0.0,0.0
0206,19,0.0,0.0,0.0,0.0
0206,20,0.0,0.0,0.0,0.0
0206,21,0.0,0.0,0.0,0.0
0206,22,0.0,0.0,0.0,0.0
0206,23,0.0,0.0,0.0,0.0
0206,24,0.0,0.0,0.0,0.0
0207,1,0.0,0.0,0.0,0.0
0207,2,0.0,0.0,0.0,0.0
0207,3,0.0,0.0,0.0,0.0
0207,4,0.0,0.0,0.0,0.0
0207,5,0.0,0.0,0.0,0.0
0207,6,0.0,0.0,0.0,0.0
0207,7,0.0,0.0,0.0,0.0
0207,8,8.0,12.0,2.0,7.333333333333333
0207,9,49.0,60.0,10.0,39.666666666666664
0207,10,86.0,113.0,29.0,76.0
0207,11,87.0,131.0,61.0,93.0
0207,12,104.0,138.0,96.0,112.66666666666667
0207,13,134.0,134.0,117.0,128.33333333333334
0207,14,96.0,115.0,73.0,94.66666666666667
0207,15,79.0,82.0,34.0,65.0
0207,16,51.0,40.0,18.0,36.333333333333336
0207,17,8.0,5.0,4.0,5.666666666666667
0207,18,0.0,0.0,0.0,0.0
0207,19,0.0,0.0,0.0,0.0
0207,20,0.0,0.0,0.0,0.0
0207,21,0.0,0.0,0.0,0.0
0207,22,0.0,0.0,0.0,0.0
0207,23,0.0,0.0,0.0,0.0
0207,24,0.0,0.0,0.0,0.0
0208,1,0.0,0.0,0.0,0.0
0208,2,0.0,0.0,0.0,0.0
0208,3,0.0,0.0,0.0,0.0
0208,4,0.0,0.0,0.0,0.0
0208,5,0.0,0.0,0.0,0.0
0208,6,0.0,0.0,0.0,0.0
0208,7,0.0,0.0,0.0,0.0
0208,8,4.0,12.0,3.0,6.333333333333333
0208,9,20.0,53.0,16.0,29.666666666666668
0208,10,46.0,95.0,18.0,53.0
0208,11,62.0,123.0,25.0,70.0
0208,12,99.0,137.0,26.0,87.33333333333333
0208,13,64.0,132.0,22.0,72.66666666666667
0208,14,45.0,118.0,20.0,61.0
0208,15,45.0,81.0,9.0,45.0
0208,16,22.0,43.0,5.0,23.333333333333332
0208,17,6.0,7.0,1.0,4.666666666666667
0208,18,0.0,0.0,0.0,0.0
0208,19,0.0,0.0,0.0,0.0
0208,20,0.0,0.0,0.0,0.0
0208,21,0.0,0.0,0.0,0.0
0208,22,0.0,0.0,0.0,0.0
0208,23,0.0,0.0,0.0,0.0
0208,24,0.0,0.0,0.0,0.0
0209,1,0.0,0.0,0.0,0.0
0209,2,0.0,0.0,0.0,0.0
0209,3,0.0,0.0,0.0,0.0
0209,4,0.0,0.0,0.0,0.0
0209,5,0.0,0.0,0.0,0.0
0209,6,0.0,0.0,0.0,0.0
0209,7,0.0,0.0,0.0,0.0
0209,8,3.0,10.0,1.0,4.666666666666667
0209,9,9.0,40.0,11.0,20.0
0209,10,26.0,75.0,29.0,43.333333333333336
0209,11,50.0,83.0,42.0,58.333333333333336
0209,12,68.0,94.0,28.0,63.333333333333336
0209,13,51.0,94.0,36.0,60.333333333333336
0209,14,25.0,45.0,48.0,39.333333333333336
0209,15,13.0,14.0,49.0,25.333333333333332
0209,16,8.0,6.0,12.0,8.666666666666666
0209,17,2.0,2.0,5.0,3.0
0209,18,0.0,0.0,0.0,0.0
0209,19,0.0,0.0,0.0,0.0
0209,20,0.0,0.0,0.0,0.0
0209,21,0.0,0.0,0.0,0.0
0209,22,0.0,0.0,0.0,0.0
0209,23,0.0,0.0,0.0,0.0
0209,24,0.0,0.0,0.0,0.0
0210,1,0.0,0.0,0.0,0.0
0210,2,0.0,0.0,0.0,0.0
0210,3,0.0,0.0,0.0,0.0
0210,4,0.0,0.0,0.0,0.0
0210,5,0.0,0.0,0.0,0.0
0210,6,0.0,0.0,0.0,0.0
0210,7,0.0,0.0,0.0,0.0
0210,8,6.0,9.0,5.0,6.666666666666667
0210,9,18.0,43.0,25.0,28.666666666666668
0210,10,59.0,88.0,32.0,59.666666666666664
0210,11,88.0,121.0,49.0,86.0
0210,12,74.0,130.0,75.0,93.0
0210,13,71.0,131.0,79.0,93.66666666666667
0210,14,44.0,95.0,57.0,65.33333333333333
0210,15,45.0,72.0,42.0,53.0
0210,16,19.0,13.0,18.0,16.666666666666668
0210,17,3.0,2.0,2.0,2.3333333333333335
0210,18,0.0,0.0,0.0,0.0
0210,19,0.0,0.0,0.0,0.0
0210,20,0.0,0.0,0.0,0.0
0210,21,0.0,0.0,0.0,0.0
0210,22,0.0,0.0,0.0,0.0
0210,23,0.0,0.0,0.0,0.0
0210,24,0.0,0.0,0.0,0.0
0211,1,0.0,0.0,0.0,0.0
0211,2,0.0,0.0,0.0,0.0
0211,3,0.0,0.0,0.0,0.0
0211,4,0.0,0.0,0.0,0.0
0211,5,0.0,0.0,0.0,0.0
0211,6,0.0,0.0,0.0,0.0
0211,7,0.0,0.0,0.0,0.0
0211,8,8.0,5.0,1.0,4.666666666666667
0211,9,40.0,22.0,11.0,24.333333333333332
0211,10,79.0,39.0,26.0,48.0
0211,11,112.0,50.0,48.0,70.0
0211,12,114.0,76.0,29.0,73.0
0211,13,89.0,67.0,43.0,66.33333333333333
0211,14,114.0,69.0,37.0,73.33333333333333
0211,15,42.0,52.0,17.0,37.0
0211,16,32.0,25.0,18.0,25.0
0211,17,5.0,5.0,3.0,4.333333333333333
0211,18,0.0,0.0,0.0,0.0
0211,19,0.0,0.0,0.0,0.0
0211,20,0.0,0.0,0.0,0.0
0211,21,0.0,0.0,0.0,0.0
0211,22,0.0,0.0,0.0,0.0
0211,23,0.0,0.0,0.0,0.0
0211,24,0.0,0.0,0.0,0.0
0212,1,0.0,0.0,0.0,0.0
0212,2,0.0,0.0,0.0,0.0
0212,3,0.0,0.0,0.0,0.0
0212,4,0.0,0.0,0.0,0.0
0212,5,0.0,0.0,0.0,0.0
0212,6,0.0,0.0,0.0,0.0
0212,7,0.0,0.0,0.0,0.0
0212,8,10.0,4.0,9.0,7.666666666666667
0212,9,53.0,9.0,38.0,33.333333333333336
0212,10,99.0,18.0,56.0,57.666666666666664
0212,11,131.0,26.0,81.0,79.33333333333333
0212,12,150.0,30.0,98.0,92.66666666666667
0212,13,138.0,32.0,44.0,71.33333333333333
0212,14,122.0,27.0,53.0,67.33333333333333
0212,15,83.0,20.0,48.0,50.333333333333336
0212,16,42.0,8.0,23.0,24.333333333333332
0212,17,7.0,2.0,4.0,4.333333333333333
0212,18,0.0,0.0,0.0,0.0
0212,19,0.0,0.0,0.0,0.0
0212,20,0.0,0.0,0.0,0.0
0212,21,0.0,0.0,0.0,0.0
0212,22,0.0,0.0,0.0,0.0
0212,23,0.0,0.0,0.0,0.0
0212,24,0.0,0.0,0.0,0.0
0213,1,0.0,0.0,0.0,0.0
0213,2,0.0,0.0,0.0,0.0
0213,3,0.0,0.0,0.0,0.0
0213,4,0.0,0.0,0.0,0.0
0213,5,0.0,0.0,0.0,0.0
0213,6,0.0,0.0,0.0,0.0
0213,7,1.0,0.0,0.0,0.3333333333333333
0213,8,9.0,14.0,13.0,12.0
0213,9,27.0,52.0,40.0,39.666666666666664
0213,10,68.0,86.0,57.0,70.33333333333333
0213,11,112.0,129.0,102.0,114.33333333333333
0213,12,127.0,139.0,76.0,114.0
0213,13,103.0,138.0,71.0,104.0
0213,14,68.0,123.0,49.0,80.0
0213,15,55.0,90.0,40.0,61.666666666666664
0213,16,23.0,47.0,12.0,27.333333333333332
0213,17,5.0,8.0,2.0,5.0
0213,18,0.0,0.0,0.0,0.0
0213,19,0.0,0.0,0.0,0.0
0213,20,0.0,0.0,0.0,0.0
0213,21,0.0,0.0,0.0,0.0
0213,22,0.0,0.0,0.0,0.0
0213,23,0.0,0.0,0.0,0.0
0213,24,0.0,0.0,0.0,0.0
0214,1,0.0,0.0,0.0,0.0
0214,2,0.0,0.0,0.0,0.0
0214,3,0.0,0.0,0.0,0.0
0214,4,0.0,0.0,0.0,0.0
0214,5,0.0,0.0,0.0,0.0
0214,6,0.0,0.0,0.0,0.0
0214,7,1.0,0.0,0.0,0.3333333333333333
0214,8,3.0,13.0,1.0,5.666666666666667
0214,9,31.0,55.0,8.0,31.333333333333332
0214,10,33.0,98.0,12.0,47.666666666666664
0214,11,50.0,130.0,23.0,67.66666666666667
0214,12,92.0,144.0,19.0,85.0
0214,13,79.0,143.0,13.0,78.33333333333333
0214,14,93.0,124.0,15.0,77.33333333333333
0214,15,70.0,90.0,11.0,57.0
0214,16,41.0,46.0,6.0,31.0
0214,17,10.0,9.0,1.0,6.666666666666667
0214,18,0.0,0.0,0.0,0.0
0214,19,0.0,0.0,0.0,0.0
0214,20,0.0,0.0,0.0,0.0
0214,21,0.0,0.0,0.0,0.0
0214,22,0.0,0.0,0.0,0.0
0214,23,0.0,0.0,0.0,0.0
0214,24,0.0,0.0,0.0,0.0
0215,1,0.0,0.0,0.0,0.0
0215,2,0.0,0.0,0.0,0.0
0215,3,0.0,0.0,0.0,0.0
0215,4,0.0,0.0,0.0,0.0
0215,5,0.0,0.0,0.0,0.0
0215,6,0.0,0.0,0.0,0.0
0215,7,1.0,1.0,0.0,0.6666666666666666
0215,8,16.0,18.0,0.0,11.333333333333334
0215,9,32.0,59.0,6.0,32.333333333333336
0215,10,46.0,85.0,18.0,49.666666666666664
0215,11,111.0,129.0,40.0,93.33333333333333
0215,12,129.0,120.0,38.0,95.66666666666667
0215,13,113.0,142.0,90.0,115.0
0215,14,45.0,87.0,109.0,80.33333333333333
0215,15,22.0,57.0,63.0,47.333333333333336
0215,16,7.0,31.0,26.0,21.333333333333332
0215,17,1.0,9.0,5.0,5.0
0215,18,0.0,0.0,0.0,0.0
0215,19,0.0,0.0,0.0,0.0
0215,20,0.0,0.0,0.0,0.0
0215,21,0.0,0.0,0.0,0.0
0215,22,0.0,0.0,0.0,0.0
0215,23,0.0,0.0,0.0,0.0
0215,24,0.0,0.0,0.0,0.0
0216,1,0.0,0.0,0.0,0.0
0216,2,0.0,0.0,0.0,0.0
0216,3,0.0,0.0,0.0,0.0
0216,4,0.0,0.0,0.0,0.0
0216,5,0.0,0.0,0.0,0.0
0216,6,0.0,0.0,0.0,0.0
0216,7,1.0,0.0,0.0,0.3333333333333333
0216,8,3.0,4.0,6.0,4.333333333333333
0216,9,8.0,7.0,24.0,13.0
0216,10,39.0,14.0,22.0,25.0
0216,11,41.0,48.0,10.0,33.0
0216,12,20.0,68.0,20.0,36.0
0216,13,30.0,107.0,38.0,58.333333333333336
0216,14,27.0,79.0,35.0,47.0
0216,15,13.0,36.0,23.0,24.0
0216,16,6.0,10.0,19.0,11.666666666666666
0216,17,2.0,2.0,3.0,2.3333333333333335
0216,18,0.0,0.0,0.0,0.0
0216,19,0.0,0.0,0.0,0.0
0216,20,0.0,0.0,0.0,0.0
0216,21,0.0,0.0,0.0,0.0
0216,22,0.0,0.0,0.0,0.0
0216,23,0.0,0.0,0.0,0.0
0216,24,0.0,0.0,0.0,0.0
0217,1,0.0,0.0,0.0,0.0
0217,2,0.0,0.0,0.0,0.0
0217,3,0.0,0.0,0.0,0.0
0217,4,0.0,0.0,0.0,0.0
0217,5,0.0,0.0,0.0,0.0
0217,6,0.0,0.0,0.0,0.0
0217,7,1.0,0.0,0.0,0.3333333333333333
0217,8,11.0,4.0,9.0,8.0
0217,9,37.0,9.0,28.0,24.666666666666668
0217,10,103.0,28.0,42.0,57.666666666666664
0217,11,135.0,33.0,58.0,75.33333333333333
0217,12,141.0,27.0,62.0,76.66666666666667
0217,13,117.0,17.0,45.0,59.666666666666664
0217,14,64.0,44.0,57.0,55.0
0217,15,63.0,57.0,40.0,53.333333333333336
0217,16,32.0,39.0,31.0,34.0
0217,17,8.0,11.0,7.0,8.666666666666666
0217,18,0.0,0.0,0.0,0.0
0217,19,0.0,0.0,0.0,0.0
0217,20,0.0,0.0,0.0,0.0
0217,21,0.0,0.0,0.0,0.0
0217,22,0.0,0.0,0.0,0.0
0217,23,0.0,0.0,0.0,0.0
0217,24,0.0,0.0,0.0,0.0
0218,1,0.0,0.0,0.0,0.0
0218,2,0.0,0.0,0.0,0.0
0218,3,0.0,0.0,0.0,0.0
0218,4,0.0,0.0,0.0,0.0
0218,5,0.0,0.0,0.0,0.0
0218,6,0.0,0.0,0.0,0.0
0218,7,1.0,0.0,0.0,0.3333333333333333
0218,8,4.0,6.0,2.0,4.0
0218,9,6.0,11.0,10.0,9.0
0218,10,8.0,18.0,20.0,15.333333333333334
0218,11,19.0,32.0,18.0,23.0
0218,12,28.0,45.0,16.0,29.666666666666668
0218,13,19.0,62.0,15.0,32.0
0218,14,39.0,43.0,15.0,32.333333333333336
0218,15,63.0,56.0,14.0,44.333333333333336
0218,16,35.0,17.0,13.0,21.666666666666668
0218,17,5.0,5.0,2.0,4.0
0218,18,0.0,0.0,0.0,0.0
0218,19,0.0,0.0,0.0,0.0
0218,20,0.0,0.0,0.0,0.0
0218,21,0.0,0.0,0.0,0.0
0218,22,0.0,0.0,0.0,0.0
0218,23,0.0,0.0,0.0,0.0
0218,24,0.0,0.0,0.0,0.0
0219,1,0.0,0.0,0.0,0.0
0219,2,0.0,0.0,0.0,0.0
0219,3,0.0,0.0,0.0,0.0
0219,4,0.0,0.0,0.0,0.0
0219,5,0.0,0.0,0.0,0.0
0219,6,0.0,0.0,0.0,0.0
0219,7,1.0,0.0,0.0,0.3333333333333333
0219,8,11.0,6.0,19.0,12.0
0219,9,39.0,18.0,28.0,28.333333333333332
0219,10,68.0,39.0,33.0,46.666666666666664
0219,11,93.0,53.0,40.0,62.0
0219,12,90.0,37.0,38.0,55.0
0219,13,92.0,42.0,46.0,60.0
0219,14,55.0,17.0,14.0,28.666666666666668
0219,15,20.0,26.0,11.0,19.0
0219,16,14.0,13.0,9.0,12.0
0219,17,2.0,3.0,3.0,2.6666666666666665
0219,18,0.0,0.0,0.0,0.0
0219,19,0.0,0.0,0.0,0.0
0219,20,0.0,0.0,0.0,0.0
0219,21,0.0,0.0,0.0,0.0
0219,22,0.0,0.0,0.0,0.0
0219,23,0.0,0.0,0.0,0.0
0219,24,0.0,0.0,0.0,0.0
0220,1,0.0,0.0,0.0,0.0
0220,2,0.0,0.0,0.0,0.0
0220,3,0.0,0.0,0.0,0.0
0220,4,0.0,0.0,0.0,0.0
0220,5,0.0,0.0,0.0,0.0
0220,6,0.0,0.0,0.0,0.0
0220,7,1.0,0.0,0.0,0.3333333333333333
0220,8,3.0,7.0,10.0,6.666666666666667
0220,9,10.0,23.0,31.0,21.333333333333332
0220,10,27.0,22.0,48.0,32.333333333333336
0220,11,21.0,28.0,65.0,38.0
0220,12,17.0,30.0,91.0,46.0
0220,13,10.0,23.0,100.0,44.333333333333336
0220,14,8.0,30.0,81.0,39.666666666666664
0220,15,6.0,18.0,41.0,21.666666666666668
0220,16,4.0,11.0,16.0,10.333333333333334
0220,17,2.0,5.0,2.0,3.0
0220,18,0.0,0.0,0.0,0.0
0220,19,0.0,0.0,0.0,0.0
0220,20,0.0,0.0,0.0,0.0
0220,21,0.0,0.0,0.0,0.0
0220,22,0.0,0.0,0.0,0.0
0220,23,0.0,0.0,0.0,0.0
0220,24,0.0,0.0,0.0,0.0
0221,1,0.0,0.0,0.0,0.0
0221,2,0.0,0.0,0.0,0.0
0221,3,0.0,0.0,0.0,0.0
0221,4,0.0,0.0,0.0,0.0
0221,5,0.0,0.0,0.0,0.0
0221,6,0.0,0.0,0.0,0.0
0221,7,1.0,0.0,0.0,0.3333333333333333
0221,8,18.0,4.0,7.0,9.666666666666666
0221,9,6.0,9.0,26.0,13.666666666666666
0221,10,10.0,19.0,43.0,24.0
0221,11,12.0,25.0,62.0,33.0
0221,12,18.0,23.0,35.0,25.333333333333332
0221,13,55.0,21.0,57.0,44.333333333333336
0221,14,51.0,21.0,28.0,33.333333333333336
0221,15,41.0,12.0,23.0,25.333333333333332
0221,16,23.0,7.0,11.0,13.666666666666666
0221,17,7.0,3.0,1.0,3.6666666666666665
0221,18,0.0,0.0,0.0,0.0
0221,19,0.0,0.0,0.0,0.0
0221,20,0.0,0.0,0.0,0.0
0221,21,0.0,0.0,0.0,0.0
0221,22,0.0,0.0,0.0,0.0
0221,23,0.0,0.0,0.0,0.0
0221,24,0.0,0.0,0.0,0.0
0222,1,0.0,0.0,0.0,0.0
0222,2,0.0,0.0,0.0,0.0
0222,3,0.0,0.0,0.0,0.0
0222,4,0.0,0.0,0.0,0.0
0222,5,0.0,0.0,0.0,0.0
0222,6,0.0,0.0,0.0,0.0
0222,7,2.0,0.0,1.0,1.0
