Day-Month,Hour,Temperature
08-21,20,15.4
08-21,21,14.6
08-21,22,15.233333333333334
08-21,23,15.466666666666669
08-22,0,15.066666666666668
08-22,1,14.7
08-22,2,14.566666666666668
08-22,3,14.433333333333332
08-22,4,14.2
08-22,5,15.366666666666667
08-22,6,17.666666666666668
08-22,7,18.566666666666663
08-22,8,20.7
08-22,9,21.8
08-22,10,22.23333333333333
08-22,11,22.73333333333333
08-22,12,23.33333333333333
08-22,13,23.633333333333336
08-22,14,23.666666666666668
08-22,15,23.366666666666664
08-22,16,23.133333333333336
08-22,17,22.433333333333334
08-22,18,19.766666666666666
08-22,19,17.666666666666668
08-22,20,16.866666666666667
08-22,21,16.966666666666665
08-22,22,16.366666666666664
08-22,23,16.066666666666666
08-23,0,15.7
08-23,1,15.666666666666666
08-23,2,15.666666666666666
08-23,3,15.666666666666666
08-23,4,15.9
08-23,5,17.733333333333334
08-23,6,19.633333333333333
08-23,7,21.0
08-23,8,22.2
08-23,9,23.5
08-23,10,23.53333333333333
08-23,11,23.46666666666667
08-23,12,25.1
08-23,13,24.96666666666667
08-23,14,24.53333333333333
08-23,15,24.566666666666663
08-23,16,23.7
08-23,17,22.133333333333336
08-23,18,20.0
08-23,19,18.0
08-23,20,16.433333333333334
08-23,21,15.4
08-23,22,14.866666666666667
08-23,23,15.266666666666666
08-24,0,15.833333333333334
08-24,1,15.733333333333334
08-24,2,15.833333333333334
08-24,3,15.3
08-24,4,15.266666666666666
08-24,5,17.0
08-24,6,19.8
08-24,7,22.1
08-24,8,23.433333333333337
08-24,9,24.7
08-24,10,25.23333333333333
08-24,11,25.566666666666663
08-24,12,26.4
08-24,13,26.266666666666666
08-24,14,26.46666666666667
08-24,15,23.4
08-24,16,22.7
08-24,17,22.066666666666663
08-24,18,21.266666666666666
08-24,19,20.266666666666666
08-24,20,19.73333333333333
08-24,21,19.566666666666663
08-24,22,18.76666666666667
08-24,23,18.266666666666666
08-25,0,17.266666666666666
08-25,1,17.2
08-25,2,16.666666666666668
08-25,3,17.03333333333333
08-25,4,16.96666666666667
08-25,5,18.166666666666668
08-25,6,19.5
08-25,7,21.0
08-25,8,22.23333333333333
08-25,9,22.6
08-25,10,23.133333333333336
08-25,11,23.4
08-25,12,24.0
08-25,13,24.73333333333333
08-25,14,23.7
08-25,15,22.9
08-25,16,22.133333333333336
08-25,17,20.9
08-25,18,19.466666666666665
08-25,19,18.133333333333336
08-25,20,17.933333333333334
08-25,21,17.066666666666666
08-25,22,16.466666666666665
08-25,23,16.066666666666666
08-26,0,16.099999999999998
08-26,1,16.466666666666665
08-26,2,16.133333333333333
08-26,3,15.9
08-26,4,15.699999999999998
08-26,5,16.0
08-26,6,16.8
08-26,7,17.5
08-26,8,18.5
08-26,9,18.9
08-26,10,20.03333333333333
08-26,11,19.766666666666666
08-26,12,19.933333333333334
08-26,13,19.433333333333334
08-26,14,19.33333333333333
08-26,15,19.9
08-26,16,19.4
08-26,17,18.866666666666664
08-26,18,16.933333333333334
08-26,19,15.666666666666666
08-26,20,14.3
08-26,21,13.766666666666666
08-26,22,13.666666666666666
08-26,23,13.866666666666667
08-27,0,13.6
08-27,1,13.266666666666666
08-27,2,12.466666666666669
08-27,3,12.3
08-27,4,12.066666666666668
08-27,5,13.633333333333333
08-27,6,15.7
08-27,7,17.433333333333334
08-27,8,18.5
08-27,9,19.4
08-27,10,18.9
08-27,11,19.9
08-27,12,20.866666666666667
08-27,13,20.7
08-27,14,20.166666666666668
08-27,15,20.8
08-27,16,20.23333333333333
08-27,17,19.133333333333333
08-27,18,16.099999999999998
08-27,19,14.566666666666665
08-27,20,14.566666666666668
08-27,21,13.633333333333333
08-27,22,13.0
08-27,23,11.766666666666666
08-28,0,11.300000000000002
08-28,1,10.3
08-28,2,9.566666666666666
08-28,3,9.466666666666669
08-28,4,10.166666666666666
08-28,5,12.866666666666667
08-28,6,16.400000000000002
08-28,7,18.866666666666667
08-28,8,20.633333333333333
08-28,9,21.5
08-28,10,22.53333333333333
08-28,11,22.933333333333334
08-28,12,23.23333333333333
08-28,13,23.33333333333333
08-28,14,23.46666666666667
08-28,15,22.83333333333333
08-28,16,22.2
08-28,17,20.96666666666667
08-28,18,17.266666666666666
08-28,19,15.333333333333334
08-28,20,15.266666666666666
08-28,21,15.166666666666666
08-28,22,13.633333333333336
08-28,23,12.733333333333334
08-29,0,12.266666666666667
08-29,1,12.466666666666669
08-29,2,11.566666666666668
08-29,3,11.933333333333332
08-29,4,12.0
08-29,5,14.266666666666666
08-29,6,17.233333333333334
08-29,7,18.866666666666664
08-29,8,20.03333333333333
08-29,9,20.766666666666666
08-29,10,20.9
08-29,11,21.0
08-29,12,21.2
08-29,13,20.4
08-29,14,20.266666666666666
08-29,15,20.366666666666667
08-29,16,19.9
08-29,17,18.766666666666666
08-29,18,16.933333333333334
08-29,19,15.466666666666669
08-29,20,14.533333333333331
08-29,21,14.133333333333333
08-29,22,14.2
08-29,23,13.766666666666666
08-30,0,13.833333333333334
08-30,1,13.733333333333334
08-30,2,13.566666666666668
08-30,3,13.066666666666668
08-30,4,12.766666666666666
08-30,5,13.6
08-30,6,14.9
08-30,7,16.366666666666664
08-30,8,17.433333333333334
08-30,9,18.866666666666667
08-30,10,19.9
08-30,11,20.633333333333333
08-30,12,20.866666666666664
08-30,13,20.0
08-30,14,19.933333333333334
08-30,15,19.96666666666667
08-30,16,19.466666666666665
08-30,17,18.566666666666663
08-30,18,17.2
08-30,19,16.5
08-30,20,15.733333333333334
08-30,21,15.2
08-30,22,14.866666666666664
08-30,23,14.6
08-31,0,14.733333333333334
08-31,1,14.4
08-31,2,14.2
08-31,3,14.066666666666668
08-31,4,13.9
08-31,5,14.0
08-31,6,14.766666666666666
08-31,7,16.099999999999998
08-31,8,18.1
08-31,9,19.1
08-31,10,20.1
08-31,11,20.9
08-31,12,21.3
08-31,13,21.9
08-31,14,21.73333333333333
08-31,15,21.366666666666664
08-31,16,20.8
08-31,17,19.366666666666664
08-31,18,17.166666666666668
08-31,19,16.433333333333334
08-31,20,16.133333333333333
08-31,21,15.533333333333331
08-31,22,14.933333333333332
08-31,23,14.433333333333332
09-01,0,14.266666666666666
09-01,1,13.800000000000002
09-01,2,13.533333333333331
09-01,3,13.5
09-01,4,13.4
09-01,5,14.466666666666669
09-01,6,15.766666666666666
09-01,7,17.633333333333333
09-01,8,19.133333333333333
09-01,9,20.866666666666667
09-01,10,22.133333333333336
09-01,11,22.83333333333333
09-01,12,23.666666666666668
09-01,13,24.03333333333333
09-01,14,24.4
09-01,15,24.2
09-01,16,23.53333333333333
09-01,17,22.0
09-01,18,19.76666666666667
09-01,19,19.366666666666667
09-01,20,19.1
09-01,21,18.7
09-01,22,18.23333333333333
09-01,23,17.5
09-02,0,16.2
09-02,1,15.766666666666666
09-02,2,15.633333333333336
09-02,3,15.266666666666666
09-02,4,15.166666666666666
09-02,5,15.9
09-02,6,18.1
09-02,7,19.4
09-02,8,20.633333333333333
09-02,9,22.0
09-02,10,22.96666666666667
09-02,11,24.133333333333336
09-02,12,24.566666666666663
09-02,13,25.23333333333333
09-02,14,24.83333333333333
09-02,15,24.0
09-02,16,23.766666666666666
09-02,17,21.633333333333336
09-02,18,20.1
09-02,19,18.96666666666667
09-02,20,17.866666666666667
09-02,21,17.066666666666666
09-02,22,16.266666666666666
09-02,23,15.8
09-03,0,15.266666666666666
09-03,1,15.366666666666664
09-03,2,14.4
09-03,3,14.0
09-03,4,14.166666666666666
09-03,5,14.933333333333332
09-03,6,16.766666666666666
09-03,7,18.666666666666668
09-03,8,20.666666666666668
09-03,9,22.133333333333336
09-03,10,22.9
09-03,11,23.433333333333334
09-03,12,23.633333333333336
09-03,13,23.566666666666663
09-03,14,23.566666666666663
09-03,15,23.633333333333336
09-03,16,22.9
09-03,17,21.066666666666663
09-03,18,17.566666666666666
09-03,19,15.9
09-03,20,15.133333333333333
09-03,21,14.7
09-03,22,14.066666666666668
09-03,23,14.233333333333334
09-04,0,13.666666666666666
09-04,1,13.4
09-04,2,13.199999999999998
09-04,3,13.133333333333336
09-04,4,12.933333333333332
09-04,5,14.5
09-04,6,16.866666666666664
09-04,7,18.666666666666668
09-04,8,20.133333333333333
09-04,9,21.5
09-04,10,22.866666666666664
09-04,11,23.266666666666666
09-04,12,23.666666666666668
09-04,13,23.96666666666667
09-04,14,23.633333333333336
09-04,15,23.133333333333336
09-04,16,22.46666666666667
09-04,17,20.3
09-04,18,18.133333333333336
09-04,19,16.46666666666667
09-04,20,16.366666666666664
09-04,21,15.433333333333332
09-04,22,15.133333333333333
09-04,23,14.566666666666668
09-05,0,14.033333333333331
09-05,1,14.6
09-05,2,14.233333333333334
09-05,3,13.966666666666669
09-05,4,14.4
09-05,5,16.433333333333334
09-05,6,19.066666666666663
09-05,7,20.8
09-05,8,22.73333333333333
09-05,9,24.266666666666666
09-05,10,25.633333333333336
09-05,11,26.83333333333333
09-05,12,27.96666666666667
09-05,13,28.3
09-05,14,28.4
09-05,15,27.9
09-05,16,26.433333333333334
09-05,17,24.666666666666668
09-05,18,21.8
09-05,19,21.766666666666666
09-05,20,20.73333333333333
09-05,21,20.266666666666666
09-05,22,19.4
09-05,23,20.133333333333336
09-06,0,19.566666666666663
09-06,1,18.8
09-06,2,18.1
09-06,3,17.03333333333333
09-06,4,16.566666666666666
09-06,5,17.433333333333334
09-06,6,19.633333333333333
09-06,7,21.433333333333337
09-06,8,23.23333333333333
09-06,9,24.9
09-06,10,25.866666666666664
09-06,11,26.3
09-06,12,27.33333333333333
09-06,13,27.5
09-06,14,27.066666666666663
09-06,15,25.96666666666667
09-06,16,24.133333333333336
09-06,17,21.8
09-06,18,20.3
09-06,19,19.433333333333334
09-06,20,18.566666666666663
09-06,21,18.133333333333333
09-06,22,16.733333333333334
09-06,23,16.366666666666667
09-07,0,15.966666666666669
09-07,1,15.966666666666669
09-07,2,15.633333333333333
09-07,3,15.3
09-07,4,15.133333333333333
09-07,5,16.0
09-07,6,18.2
09-07,7,20.2
09-07,8,21.2
09-07,9,22.566666666666663
09-07,10,24.0
09-07,11,24.7
09-07,12,25.633333333333336
09-07,13,26.0
09-07,14,26.1
09-07,15,26.066666666666663
09-07,16,25.1
09-07,17,22.4
09-07,18,19.566666666666663
09-07,19,18.73333333333333
09-07,20,18.33333333333333
09-07,21,17.766666666666666
09-07,22,17.366666666666667
09-07,23,17.1
09-08,0,17.533333333333335
09-08,1,17.566666666666666
09-08,2,17.0
09-08,3,16.633333333333336
09-08,4,16.333333333333332
09-08,5,17.266666666666666
09-08,6,18.266666666666666
09-08,7,18.766666666666666
09-08,8,20.33333333333333
09-08,9,21.5
09-08,10,22.53333333333333
09-08,11,23.5
09-08,12,23.73333333333333
09-08,13,23.9
09-08,14,23.6
09-08,15,22.6
09-08,16,22.46666666666667
09-08,17,20.166666666666668
09-08,18,18.23333333333333
09-08,19,16.733333333333334
09-08,20,15.766666666666666
09-08,21,15.466666666666669
09-08,22,14.833333333333334
09-08,23,14.3
09-09,0,14.2
09-09,1,14.033333333333331
09-09,2,13.633333333333333
09-09,3,13.5
09-09,4,13.433333333333332
09-09,5,14.866666666666667
09-09,6,16.333333333333332
09-09,7,17.400000000000002
09-09,8,18.6
09-09,9,20.03333333333333
09-09,10,21.46666666666667
09-09,11,20.7
09-09,12,21.066666666666663
09-09,13,21.8
09-09,14,21.83333333333333
09-09,15,22.066666666666663
09-09,16,20.633333333333336
09-09,17,19.166666666666668
09-09,18,17.466666666666665
09-09,19,16.733333333333334
09-09,20,15.966666666666669
09-09,21,15.8
09-09,22,15.333333333333334
09-09,23,15.233333333333334
09-10,0,14.933333333333332
09-10,1,14.833333333333334
09-10,2,14.9
09-10,3,15.433333333333332
09-10,4,15.4
09-10,5,16.133333333333333
09-10,6,17.5
09-10,7,19.166666666666668
09-10,8,19.866666666666667
09-10,9,20.2
09-10,10,21.3
09-10,11,20.866666666666667
09-10,12,21.766666666666666
09-10,13,22.13333333333333
09-10,14,22.23333333333333
09-10,15,22.066666666666663
09-10,16,21.166666666666668
09-10,17,19.433333333333334
09-10,18,17.933333333333334
09-10,19,16.8
09-10,20,16.3
09-10,21,15.6
09-10,22,15.633333333333336
09-10,23,14.833333333333334
09-11,0,14.466666666666669
09-11,1,13.5
09-11,2,13.866666666666667
09-11,3,13.466666666666669
09-11,4,13.1
09-11,5,13.733333333333334
09-11,6,15.733333333333334
09-11,7,17.866666666666667
09-11,8,18.8
09-11,9,19.96666666666667
09-11,10,20.9
09-11,11,21.2
09-11,12,20.6
09-11,13,19.633333333333336
09-11,14,19.53333333333333
09-11,15,18.566666666666663
09-11,16,17.099999999999998
09-11,17,16.333333333333332
09-11,18,14.766666666666666
09-11,19,13.8
09-11,20,13.766666666666666
09-11,21,13.533333333333331
09-11,22,13.066666666666665
09-11,23,12.466666666666669
09-12,0,11.633333333333333
09-12,1,12.1
09-12,2,11.9
09-12,3,11.8
09-12,4,12.233333333333334
09-12,5,12.866666666666667
09-12,6,14.300000000000002
09-12,7,16.166666666666668
09-12,8,17.466666666666665
09-12,9,17.866666666666667
09-12,10,19.566666666666663
09-12,11,19.566666666666663
09-12,12,20.33333333333333
09-12,13,20.23333333333333
09-12,14,20.133333333333336
09-12,15,19.7
09-12,16,18.966666666666665
09-12,17,16.900000000000002
09-12,18,15.2
09-12,19,14.7
09-12,20,14.033333333333331
09-12,21,13.566666666666668
09-12,22,13.5
09-12,23,13.4
09-13,0,13.333333333333334
09-13,1,13.266666666666667
09-13,2,12.7
09-13,3,12.966666666666669
09-13,4,12.933333333333335
09-13,5,13.566666666666668
09-13,6,15.5
09-13,7,16.900000000000002
09-13,8,17.433333333333334
09-13,9,18.33333333333333
09-13,10,17.900000000000002
09-13,11,18.666666666666668
09-13,12,19.7
09-13,13,19.566666666666663
09-13,14,18.633333333333333
09-13,15,18.266666666666666
09-13,16,16.966666666666665
09-13,17,15.6
09-13,18,14.6
09-13,19,13.066666666666668
09-13,20,11.633333333333333
09-13,21,10.4
09-13,22,10.3
09-13,23,10.133333333333333
09-14,0,9.466666666666669
09-14,1,9.433333333333334
09-14,2,9.2
09-14,3,8.533333333333333
09-14,4,8.233333333333333
09-14,5,9.466666666666669
09-14,6,11.766666666666666
09-14,7,14.5
09-14,8,15.833333333333334
09-14,9,16.96666666666667
09-14,10,16.900000000000002
09-14,11,17.5
09-14,12,18.6
09-14,13,18.8
09-14,14,19.1
09-14,15,18.9
09-14,16,17.733333333333334
09-14,17,15.133333333333333
09-14,18,12.666666666666666
09-14,19,11.466666666666669
09-14,20,10.766666666666666
09-14,21,10.033333333333331
09-14,22,10.1
09-14,23,10.566666666666666
09-15,0,9.766666666666666
09-15,1,9.966666666666669
09-15,2,9.633333333333333
09-15,3,9.666666666666666
09-15,4,9.6
09-15,5,10.6
09-15,6,12.866666666666667
09-15,7,15.2
09-15,8,16.53333333333333
09-15,9,18.3
09-15,10,19.266666666666666
09-15,11,19.4
09-15,12,19.0
09-15,13,19.133333333333333
09-15,14,19.03333333333333
09-15,15,18.966666666666665
09-15,16,17.333333333333332
09-15,17,16.033333333333335
09-15,18,14.1
09-15,19,12.933333333333332
09-15,20,12.066666666666668
09-15,21,12.0
09-15,22,11.933333333333332
09-15,23,11.5
09-16,0,10.966666666666669
09-16,1,10.133333333333333
09-16,2,10.133333333333333
09-16,3,9.966666666666669
09-16,4,9.766666666666667
09-16,5,10.666666666666666
09-16,6,13.233333333333334
09-16,7,15.866666666666667
09-16,8,16.966666666666665
09-16,9,18.433333333333334
09-16,10,17.366666666666667
09-16,11,18.53333333333333
09-16,12,18.6
09-16,13,19.566666666666663
09-16,14,19.366666666666667
09-16,15,18.666666666666668
09-16,16,16.96666666666667
09-16,17,16.233333333333334
09-16,18,15.666666666666666
09-16,19,15.066666666666668
09-16,20,14.5
09-16,21,13.933333333333335
09-16,22,13.1
09-16,23,13.0
09-17,0,13.366666666666667
09-17,1,13.8
09-17,2,13.8
09-17,3,13.4
09-17,4,13.333333333333334
09-17,5,13.533333333333331
09-17,6,14.3
09-17,7,15.0
09-17,8,14.8
09-17,9,15.766666666666666
09-17,10,16.666666666666668
09-17,11,16.900000000000002
09-17,12,17.46666666666667
09-17,13,18.03333333333333
09-17,14,17.900000000000002
09-17,15,18.066666666666663
09-17,16,16.233333333333334
09-17,17,15.300000000000002
09-17,18,14.266666666666666
09-17,19,14.3
09-17,20,13.6
09-17,21,13.933333333333332
09-17,22,14.2
09-17,23,14.466666666666669
09-18,0,14.5
09-18,1,14.466666666666669
09-18,2,14.466666666666669
09-18,3,14.5
09-18,4,14.466666666666669
09-18,5,14.3
09-18,6,14.833333333333334
09-18,7,15.466666666666669
09-18,8,16.03333333333333
09-18,9,16.666666666666668
09-18,10,17.366666666666667
09-18,11,18.23333333333333
09-18,12,18.433333333333334
09-18,13,18.3
09-18,14,17.733333333333334
09-18,15,16.46666666666667
09-18,16,16.333333333333332
09-18,17,15.9
09-18,18,15.466666666666669
09-18,19,14.8
09-18,20,14.033333333333331
09-18,21,14.366666666666667
09-18,22,13.6
09-18,23,12.533333333333331
09-19,0,13.533333333333331
09-19,1,12.733333333333334
09-19,2,12.666666666666666
09-19,3,12.5
09-19,4,12.633333333333333
09-19,5,13.633333333333333
09-19,6,13.833333333333334
09-19,7,14.366666666666667
09-19,8,15.6
09-19,9,16.633333333333333
09-19,10,17.2
09-19,11,17.599999999999998
09-19,12,18.83333333333333
09-19,13,18.766666666666666
09-19,14,18.0
09-19,15,17.933333333333334
09-19,16,16.900000000000002
09-19,17,16.099999999999998
09-19,18,15.166666666666666
09-19,19,15.133333333333333
09-19,20,14.866666666666667
09-19,21,14.866666666666664
09-19,22,15.066666666666668
09-19,23,14.466666666666669
09-20,0,13.933333333333332
09-20,1,14.233333333333334
09-20,2,14.0
09-20,3,13.966666666666669
09-20,4,13.833333333333334
09-20,5,13.633333333333336
09-20,6,15.0
09-20,7,15.699999999999998
09-20,8,16.433333333333334
09-20,9,16.833333333333332
09-20,10,18.46666666666667
09-20,11,19.366666666666664
09-20,12,19.7
09-20,13,20.03333333333333
09-20,14,19.566666666666663
09-20,15,19.066666666666663
09-20,16,18.53333333333333
09-20,17,16.566666666666666
09-20,18,15.566666666666668
09-20,19,15.233333333333334
09-20,20,14.933333333333332
09-20,21,14.733333333333334
09-20,22,14.366666666666664
09-20,23,13.633333333333336
09-21,0,13.0
09-21,1,12.266666666666666
09-21,2,12.1
09-21,3,11.933333333333332
09-21,4,11.3
09-21,5,11.1
09-21,6,12.266666666666666
09-21,7,14.5
09-21,8,15.866666666666667
09-21,9,16.766666666666666
09-21,10,17.599999999999998
09-21,11,18.4
09-21,12,18.366666666666667
09-21,13,18.566666666666663
09-21,14,18.866666666666667
09-21,15,18.4
09-21,16,16.7
09-21,17,14.033333333333331
09-21,18,12.766666666666666
09-21,19,11.9
09-21,20,11.433333333333332
09-21,21,11.0
09-21,22,10.333333333333334
09-21,23,9.9
09-22,0,9.666666666666666
09-22,1,9.333333333333334
09-22,2,8.799999999999999
09-22,3,8.666666666666666
09-22,4,8.733333333333334
09-22,5,9.366666666666667
09-22,6,11.866666666666667
09-22,7,14.699999999999998
09-22,8,16.066666666666666
09-22,9,17.53333333333333
09-22,10,18.933333333333334
09-22,11,19.6
09-22,12,19.566666666666663
09-22,13,19.133333333333333
09-22,14,18.933333333333334
09-22,15,18.1
09-22,16,16.7
09-22,17,14.466666666666669
09-22,18,13.7
09-22,19,13.033333333333331
09-22,20,12.4
09-22,21,11.8
09-22,22,11.433333333333332
09-22,23,11.566666666666668
09-23,0,11.133333333333333
09-23,1,11.166666666666666
09-23,2,11.066666666666668
09-23,3,11.933333333333332
09-23,4,12.4
09-23,5,12.566666666666668
09-23,6,13.366666666666667
09-23,7,14.733333333333334
09-23,8,15.6
09-23,9,16.666666666666668
09-23,10,17.733333333333334
09-23,11,18.0
09-23,12,18.33333333333333
09-23,13,18.3
09-23,14,17.833333333333332
09-23,15,16.766666666666666
09-23,16,16.2
09-23,17,15.5
09-23,18,14.9
09-23,19,14.233333333333334
09-23,20,13.3
09-23,21,12.133333333333333
09-23,22,12.166666666666666
09-23,23,11.966666666666669
09-24,0,11.666666666666666
09-24,1,11.466666666666669
09-24,2,11.0
09-24,3,10.7
09-24,4,10.333333333333334
09-24,5,10.9
09-24,6,11.733333333333334
09-24,7,13.233333333333334
09-24,8,14.533333333333331
09-24,9,15.433333333333332
09-24,10,16.066666666666666
09-24,11,16.933333333333334
09-24,12,17.233333333333334
09-24,13,17.466666666666665
09-24,14,16.733333333333334
09-24,15,16.26666666666667
09-24,16,15.866666666666664
09-24,17,14.833333333333334
09-24,18,13.666666666666666
09-24,19,13.266666666666666
09-24,20,12.266666666666666
09-24,21,12.033333333333331
09-24,22,11.6
09-24,23,12.033333333333331
09-25,0,11.766666666666666
09-25,1,11.266666666666666
09-25,2,10.533333333333331
09-25,3,10.4
09-25,4,10.4
09-25,5,10.433333333333334
09-25,6,12.3
09-25,7,13.966666666666669
09-25,8,15.333333333333334
09-25,9,15.833333333333334
09-25,10,17.266666666666666
09-25,11,17.8
09-25,12,17.566666666666666
09-25,13,17.333333333333332
09-25,14,17.866666666666664
09-25,15,17.133333333333333
09-25,16,16.066666666666666
09-25,17,14.466666666666669
09-25,18,13.766666666666667
09-25,19,13.933333333333332
09-25,20,13.266666666666666
09-25,21,13.3
09-25,22,12.733333333333334
09-25,23,12.733333333333334
09-26,0,12.533333333333331
09-26,1,13.0
09-26,2,12.666666666666666
